Country/Region,Date,Confirmed,Deaths,Recovered
Lithuania,2020-01-28,0,0,0
Lithuania,2020-01-29,0,0,0
Lithuania,2020-01-30,0,0,0
Lithuania,2020-01-31,0,0,0
Lithuania,2020-02-01,0,0,0
Lithuania,2020-02-02,0,0,0
Lithuania,2020-02-03,0,0,0
Lithuania,2020-02-04,0,0,0
Lithuania,2020-02-05,0,0,0
Lithuania,2020-02-06,0,0,0
Lithuania,2020-02-07,0,0,0
Lithuania,2020-02-08,0,0,0
Lithuania,2020-02-09,0,0,0
Lithuania,2020-02-10,0,0,0
Lithuania,2020-02-11,0,0,0
Lithuania,2020-02-12,0,0,0
Lithuania,2020-02-13,0,0,0
Lithuania,2020-02-14,0,0,0
Lithuania,2020-02-15,0,0,0
Lithuania,2020-02-16,0,0,0
Lithuania,2020-02-17,0,0,0
Lithuania,2020-02-18,0,0,0
Lithuania,2020-02-19,0,0,0
Lithuania,2020-02-20,0,0,0
Lithuania,2020-02-21,0,0,0
Lithuania,2020-02-22,0,0,0
Lithuania,2020-02-23,0,0,0
Lithuania,2020-02-24,0,0,0
Lithuania,2020-02-25,0,0,0
Lithuania,2020-02-26,0,0,0
Lithuania,2020-02-27,0,0,0
Lithuania,2020-02-28,1,0,0
Lithuania,2020-02-29,2,0,0
Lithuania,2020-03-01,3,0,0
Lithuania,2020-03-02,4,0,0
Lithuania,2020-03-03,5,0,0
Lithuania,2020-03-04,6,0,0
Lithuania,2020-03-05,7,0,0
Lithuania,2020-03-06,8,0,0
Lithuania,2020-03-07,9,0,0
Lithuania,2020-03-08,10,0,0
Lithuania,2020-03-09,11,0,0
Lithuania,2020-03-10,12,0,0
Lithuania,2020-03-11,15,0,0
Lithuania,2020-03-12,18,0,0
Lithuania,2020-03-13,24,0,0
Lithuania,2020-03-14,32,0,0
Lithuania,2020-03-15,44,0,1
Lithuania,2020-03-16,61,0,2
Lithuania,2020-03-17,86,0,3
Lithuania,2020-03-18,113,0,4
Lithuania,2020-03-19,149,0,5
Lithuania,2020-03-20,198,0,6
Lithuania,2020-03-21,281,1,7
Lithuania,2020-03-22,424,2,8
Lithuania,2020-03-23,603,3,9
Lithuania,2020-03-24,812,5,10
Lithuania,2020-03-25,1086,9,11
Lithuania,2020-03-26,1385,13,12
Luxembourg,2020-01-22,0,0,0
Luxembourg,2020-01-23,0,0,0
Luxembourg,2020-01-24,0,0,0
Luxembourg,2020-01-25,0,0,0
Luxembourg,2020-01-26,0,0,0
Luxembourg,2020-01-27,0,0,0
Luxembourg,2020-01-28,0,0,0
Luxembourg,2020-01-29,0,0,0
Luxembourg,2020-01-30,0,0,0
Luxembourg,2020-01-31,0,0,0
Luxembourg,2020-02-01,0,0,0
Luxembourg,2020-02-02,0,0,0
Luxembourg,2020-02-03,0,0,0
Luxembourg,2020-02-04,0,0,0
Luxembourg,2020-02-05,0,0,0
Luxembourg,2020-02-06,0,0,0
Luxembourg,2020-02-07,0,0,0
Luxembourg,2020-02-08,0,0,0
Luxembourg,2020-02-09,0,0,0
Luxembourg,2020-02-10,0,0,0
Luxembourg,2020-02-11,0,0,0
Luxembourg,2020-02-12,0,0,0
Luxembourg,2020-02-13,0,0,0
Luxembourg,2020-02-14,0,0,0
Luxembourg,2020-02-15,0,0,0
Luxembourg,2020-02-16,0,0,0
Luxembourg,2020-02-17,0,0,0
Luxembourg,2020-02-18,0,0,0
Luxembourg,2020-02-19,0,0,0
Luxembourg,2020-02-20,0,0,0
Luxembourg,2020-02-21,0,0,0
Luxembourg,2020-02-22,0,0,0
Luxembourg,2020-02-23,0,0,0
Luxembourg,2020-02-24,0,0,0
Luxembourg,2020-02-25,0,0,0
Luxembourg,2020-02-26,0,0,0
Luxembourg,2020-02-27,0,0,0
Luxembourg,2020-02-28,0,0,0
Luxembourg,2020-02-29,1,0,0
Luxembourg,2020-03-01,2,0,0
Luxembourg,2020-03-02,3,0,0
Luxembourg,2020-03-03,4,0,0
Luxembourg,2020-03-04,5,0,0
Luxembourg,2020-03-05,6,0,0
Luxembourg,2020-03-06,8,0,0
Luxembourg,2020-03-07,10,0,0
Luxembourg,2020-03-08,13,0,0
Luxembourg,2020-03-09,16,0,0
Luxembourg,2020-03-10,21,0,0
Luxembourg,2020-03-11,28,0,0
Luxembourg,2020-03-12,47,0,0
Luxembourg,2020-03-13,81,0,0
Luxembourg,2020-03-14,132,1,0
Luxembourg,2020-03-15,191,2,0
Luxembourg,2020-03-16,268,3,0
Luxembourg,2020-03-17,408,4,0
Luxembourg,2020-03-18,611,6,0
Luxembourg,2020-03-19,946,10,0
Luxembourg,2020-03-20,1430,14,0
Luxembourg,2020-03-21,2100,22,0
Luxembourg,2020-03-22,2898,30,6
Luxembourg,2020-03-23,3773,38,12
Luxembourg,2020-03-24,4872,46,18
Luxembourg,2020-03-25,6205,54,24
Luxembourg,2020-03-26,7658,63,30
Madagascar,2020-01-22,0,0,0
Madagascar,2020-01-23,0,0,0
Madagascar,2020-01-24,0,0,0
Madagascar,2020-01-25,0,0,0
Madagascar,2020-01-26,0,0,0
Madagascar,2020-01-27,0,0,0
Madagascar,2020-01-28,0,0,0
Madagascar,2020-01-29,0,0,0
Madagascar,2020-01-30,0,0,0
Madagascar,2020-01-31,0,0,0
Madagascar,2020-02-01,0,0,0
Madagascar,2020-02-02,0,0,0
Madagascar,2020-02-03,0,0,0
Madagascar,2020-02-04,0,0,0
Madagascar,2020-02-05,0,0,0
Madagascar,2020-02-06,0,0,0
Madagascar,2020-02-07,0,0,0
Madagascar,2020-02-08,0,0,0
Madagascar,2020-02-09,0,0,0
Madagascar,2020-02-10,0,0,0
Madagascar,2020-02-11,0,0,0
Madagascar,2020-02-12,0,0,0
Madagascar,2020-02-13,0,0,0
Madagascar,2020-02-14,0,0,0
Madagascar,2020-02-15,0,0,0
Madagascar,2020-02-16,0,0,0
Madagascar,2020-02-17,0,0,0
Madagascar,2020-02-18,0,0,0
Madagascar,2020-02-19,0,0,0
Madagascar,2020-02-20,0,0,0
Madagascar,2020-02-21,0,0,0
Madagascar,2020-02-22,0,0,0
Madagascar,2020-02-23,0,0,0
Madagascar,2020-02-24,0,0,0
Madagascar,2020-02-25,0,0,0
Madagascar,2020-02-26,0,0,0
Madagascar,2020-02-27,0,0,0
Madagascar,2020-02-28,0,0,0
Madagascar,2020-02-29,0,0,0
Madagascar,2020-03-01,0,0,0
Madagascar,2020-03-02,0,0,0
Madagascar,2020-03-03,0,0,0
Madagascar,2020-03-04,0,0,0
Madagascar,2020-03-05,0,0,0
Madagascar,2020-03-06,0,0,0
Madagascar,2020-03-07,0,0,0
Madagascar,2020-03-08,0,0,0
Madagascar,2020-03-09,0,0,0
Madagascar,2020-03-10,0,0,0
Madagascar,2020-03-11,0,0,0
Madagascar,2020-03-12,0,0,0
Madagascar,2020-03-13,0,0,0
Madagascar,2020-03-14,0,0,0
Madagascar,2020-03-15,0,0,0
Madagascar,2020-03-16,0,0,0
Madagascar,2020-03-17,0,0,0
Madagascar,2020-03-18,0,0,0
Madagascar,2020-03-19,0,0,0
Madagascar,2020-03-20,3,0,0
Madagascar,2020-03-21,6,0,0
Madagascar,2020-03-22,9,0,0
Madagascar,2020-03-23,21,0,0
Madagascar,2020-03-24,38,0,0
Madagascar,2020-03-25,57,0,0
Madagascar,2020-03-26,80,0,0
Malaysia,2020-01-22,0,0,0
Malaysia,2020-01-23,0,0,0
Malaysia,2020-01-24,0,0,0
Malaysia,2020-01-25,3,0,0
Malaysia,2020-01-26,7,0,0
Malaysia,2020-01-27,11,0,0
Malaysia,2020-01-28,15,0,0
Malaysia,2020-01-29,22,0,0
Malaysia,2020-01-30,30,0,0
Malaysia,2020-01-31,38,0,0
Malaysia,2020-02-01,46,0,0
Malaysia,2020-02-02,54,0,0
Malaysia,2020-02-03,62,0,0
Malaysia,2020-02-04,72,0,0
Malaysia,2020-02-05,84,0,0
Malaysia,2020-02-06,96,0,0
Malaysia,2020-02-07,108,0,1
Malaysia,2020-02-08,124,0,2
Malaysia,2020-02-09,140,0,3
Malaysia,2020-02-10,158,0,4
Malaysia,2020-02-11,176,0,7
Malaysia,2020-02-12,194,0,10
Malaysia,2020-02-13,213,0,13
Malaysia,2020-02-14,232,0,16
Malaysia,2020-02-15,254,0,23
Malaysia,2020-02-16,276,0,30
Malaysia,2020-02-17,298,0,37
Malaysia,2020-02-18,320,0,50
Malaysia,2020-02-19,342,0,65
Malaysia,2020-02-20,364,0,80
Malaysia,2020-02-21,386,0,95
Malaysia,2020-02-22,408,0,110
Malaysia,2020-02-23,430,0,125
Malaysia,2020-02-24,452,0,143
Malaysia,2020-02-25,474,0,161
Malaysia,2020-02-26,496,0,179
Malaysia,2020-02-27,519,0,197
Malaysia,2020-02-28,542,0,215
Malaysia,2020-02-29,567,0,233
Malaysia,2020-03-01,596,0,251
Malaysia,2020-03-02,625,0,269
Malaysia,2020-03-03,661,0,291
Malaysia,2020-03-04,711,0,313
Malaysia,2020-03-05,761,0,335
Malaysia,2020-03-06,844,0,357
Malaysia,2020-03-07,937,0,380
Malaysia,2020-03-08,1036,0,404
Malaysia,2020-03-09,1153,0,428
Malaysia,2020-03-10,1282,0,452
Malaysia,2020-03-11,1431,0,478
Malaysia,2020-03-12,1580,0,504
Malaysia,2020-03-13,1777,0,530
Malaysia,2020-03-14,2015,0,565
Malaysia,2020-03-15,2443,0,607
Malaysia,2020-03-16,3009,0,649
Malaysia,2020-03-17,3682,2,698
Malaysia,2020-03-18,4472,4,758
Malaysia,2020-03-19,5372,6,833
Malaysia,2020-03-20,6402,9,920
Malaysia,2020-03-21,7585,13,1034
Malaysia,2020-03-22,8891,23,1173
Malaysia,2020-03-23,10409,37,1312
Malaysia,2020-03-24,12033,53,1495
Malaysia,2020-03-25,13829,73,1694
Malaysia,2020-03-26,15860,96,1909
Maldives,2020-01-22,0,0,0
Maldives,2020-01-23,0,0,0
Maldives,2020-01-24,0,0,0
Maldives,2020-01-25,0,0,0
Maldives,2020-01-26,0,0,0
Maldives,2020-01-27,0,0,0
Maldives,2020-01-28,0,0,0
Maldives,2020-01-29,0,0,0
Maldives,2020-01-30,0,0,0
Maldives,2020-01-31,0,0,0
Maldives,2020-02-01,0,0,0
Maldives,2020-02-02,0,0,0
Maldives,2020-02-03,0,0,0
Maldives,2020-02-04,0,0,0
Maldives,2020-02-05,0,0,0
Maldives,2020-02-06,0,0,0
Maldives,2020-02-07,0,0,0
Maldives,2020-02-08,0,0,0
Maldives,2020-02-09,0,0,0
Maldives,2020-02-10,0,0,0
Maldives,2020-02-11,0,0,0
Maldives,2020-02-12,0,0,0
Maldives,2020-02-13,0,0,0
Maldives,2020-02-14,0,0,0
Maldives,2020-02-15,0,0,0
Maldives,2020-02-16,0,0,0
Maldives,2020-02-17,0,0,0
Maldives,2020-02-18,0,0,0
Maldives,2020-02-19,0,0,0
Maldives,2020-02-20,0,0,0
Maldives,2020-02-21,0,0,0
Maldives,2020-02-22,0,0,0
Maldives,2020-02-23,0,0,0
Maldives,2020-02-24,0,0,0
Maldives,2020-02-25,0,0,0
Maldives,2020-02-26,0,0,0
Maldives,2020-02-27,0,0,0
Maldives,2020-02-28,0,0,0
Maldives,2020-02-29,0,0,0
Maldives,2020-03-01,0,0,0
Maldives,2020-03-02,0,0,0
Maldives,2020-03-03,0,0,0
Maldives,2020-03-04,0,0,0
Maldives,2020-03-05,0,0,0
Maldives,2020-03-06,0,0,0
Maldives,2020-03-07,0,0,0
Maldives,2020-03-08,4,0,0
Maldives,2020-03-09,8,0,0
Maldives,2020-03-10,14,0,0
Maldives,2020-03-11,22,0,0
Maldives,2020-03-12,30,0,0
Maldives,2020-03-13,39,0,0
Maldives,2020-03-14,49,0,0
Maldives,2020-03-15,62,0,0
Maldives,2020-03-16,75,0,0
Maldives,2020-03-17,88,0,0
Maldives,2020-03-18,101,0,0
Maldives,2020-03-19,114,0,0
Maldives,2020-03-20,127,0,0
Maldives,2020-03-21,140,0,0
Maldives,2020-03-22,153,0,0
Maldives,2020-03-23,166,0,0
Maldives,2020-03-24,179,0,5
Maldives,2020-03-25,192,0,13
Maldives,2020-03-26,205,0,21
Mali,2020-01-22,0,0,0
Mali,2020-01-23,0,0,0
Mali,2020-01-24,0,0,0
Mali,2020-01-25,0,0,0
Mali,2020-01-26,0,0,0
Mali,2020-01-27,0,0,0
Mali,2020-01-28,0,0,0
Mali,2020-01-29,0,0,0
Mali,2020-01-30,0,0,0
Mali,2020-01-31,0,0,0
Mali,2020-02-01,0,0,0
Mali,2020-02-02,0,0,0
Mali,2020-02-03,0,0,0
Mali,2020-02-04,0,0,0
Mali,2020-02-05,0,0,0
Mali,2020-02-06,0,0,0
Mali,2020-02-07,0,0,0
Mali,2020-02-08,0,0,0
Mali,2020-02-09,0,0,0
Mali,2020-02-10,0,0,0
Mali,2020-02-11,0,0,0
Mali,2020-02-12,0,0,0
Mali,2020-02-13,0,0,0
Mali,2020-02-14,0,0,0
Mali,2020-02-15,0,0,0
Mali,2020-02-16,0,0,0
Mali,2020-02-17,0,0,0
Mali,2020-02-18,0,0,0
Mali,2020-02-19,0,0,0
Mali,2020-02-20,0,0,0
Mali,2020-02-21,0,0,0
Mali,2020-02-22,0,0,0
Mali,2020-02-23,0,0,0
Mali,2020-02-24,0,0,0
Mali,2020-02-25,0,0,0
Mali,2020-02-26,0,0,0
Mali,2020-02-27,0,0,0
Mali,2020-02-28,0,0,0
Mali,2020-02-29,0,0,0
Mali,2020-03-01,0,0,0
Mali,2020-03-02,0,0,0
Mali,2020-03-03,0,0,0
Mali,2020-03-04,0,0,0
Mali,2020-03-05,0,0,0
Mali,2020-03-06,0,0,0
Mali,2020-03-07,0,0,0
Mali,2020-03-08,0,0,0
Mali,2020-03-09,0,0,0
Mali,2020-03-10,0,0,0
Mali,2020-03-11,0,0,0
Mali,2020-03-12,0,0,0
Mali,2020-03-13,0,0,0
Mali,2020-03-14,0,0,0
Mali,2020-03-15,0,0,0
Mali,2020-03-16,0,0,0
Mali,2020-03-17,0,0,0
Mali,2020-03-18,0,0,0
Mali,2020-03-19,0,0,0
Mali,2020-03-20,0,0,0
Mali,2020-03-21,0,0,0
Mali,2020-03-22,0,0,0
Mali,2020-03-23,0,0,0
Mali,2020-03-24,0,0,0
Mali,2020-03-25,2,0,0
Mali,2020-03-26,6,0,0
Malta,2020-01-22,0,0,0
Malta,2020-01-23,0,0,0
Malta,2020-01-24,0,0,0
Malta,2020-01-25,0,0,0
Malta,2020-01-26,0,0,0
Malta,2020-01-27,0,0,0
Malta,2020-01-28,0,0,0
Malta,2020-01-29,0,0,0
Malta,2020-01-30,0,0,0
Malta,2020-01-31,0,0,0
Malta,2020-02-01,0,0,0
Malta,2020-02-02,0,0,0
Malta,2020-02-03,0,0,0
Malta,2020-02-04,0,0,0
Malta,2020-02-05,0,0,0
Malta,2020-02-06,0,0,0
Malta,2020-02-07,0,0,0
Malta,2020-02-08,0,0,0
Malta,2020-02-09,0,0,0
Malta,2020-02-10,0,0,0
Malta,2020-02-11,0,0,0
Malta,2020-02-12,0,0,0
Malta,2020-02-13,0,0,0
Malta,2020-02-14,0,0,0
Malta,2020-02-15,0,0,0
Malta,2020-02-16,0,0,0
Malta,2020-02-17,0,0,0
Malta,2020-02-18,0,0,0
Malta,2020-02-19,0,0,0
Malta,2020-02-20,0,0,0
Malta,2020-02-21,0,0,0
Malta,2020-02-22,0,0,0
Malta,2020-02-23,0,0,0
Malta,2020-02-24,0,0,0
Malta,2020-02-25,0,0,0
Malta,2020-02-26,0,0,0
Malta,2020-02-27,0,0,0
Malta,2020-02-28,0,0,0
Malta,2020-02-29,0,0,0
Malta,2020-03-01,0,0,0
Malta,2020-03-02,0,0,0
Malta,2020-03-03,0,0,0
Malta,2020-03-04,0,0,0
Malta,2020-03-05,0,0,0
Malta,2020-03-06,0,0,0
Malta,2020-03-07,3,0,0
Malta,2020-03-08,6,0,0
Malta,2020-03-09,9,0,0
Malta,2020-03-10,14,0,0
Malta,2020-03-11,20,0,0
Malta,2020-03-12,26,0,0
Malta,2020-03-13,38,0,1
Malta,2020-03-14,56,0,2
Malta,2020-03-15,77,0,3
Malta,2020-03-16,107,0,5
Malta,2020-03-17,145,0,7
Malta,2020-03-18,183,0,9
Malta,2020-03-19,236,0,11
Malta,2020-03-20,300,0,13
Malta,2020-03-21,373,0,15
Malta,2020-03-22,463,0,17
Malta,2020-03-23,570,0,19
Malta,2020-03-24,680,0,21
Malta,2020-03-25,809,0,23
Malta,2020-03-26,943,0,25
Mauritania,2020-01-22,0,0,0
Mauritania,2020-01-23,0,0,0
Mauritania,2020-01-24,0,0,0
Mauritania,2020-01-25,0,0,0
Mauritania,2020-01-26,0,0,0
Mauritania,2020-01-27,0,0,0
Mauritania,2020-01-28,0,0,0
Mauritania,2020-01-29,0,0,0
Mauritania,2020-01-30,0,0,0
Mauritania,2020-01-31,0,0,0
Mauritania,2020-02-01,0,0,0
Mauritania,2020-02-02,0,0,0
Mauritania,2020-02-03,0,0,0
Mauritania,2020-02-04,0,0,0
Mauritania,2020-02-05,0,0,0
Mauritania,2020-02-06,0,0,0
Mauritania,2020-02-07,0,0,0
Mauritania,2020-02-08,0,0,0
Mauritania,2020-02-09,0,0,0
Mauritania,2020-02-10,0,0,0
Mauritania,2020-02-11,0,0,0
Mauritania,2020-02-12,0,0,0
Mauritania,2020-02-13,0,0,0
Mauritania,2020-02-14,0,0,0
Mauritania,2020-02-15,0,0,0
Mauritania,2020-02-16,0,0,0
Mauritania,2020-02-17,0,0,0
Mauritania,2020-02-18,0,0,0
Mauritania,2020-02-19,0,0,0
Mauritania,2020-02-20,0,0,0
Mauritania,2020-02-21,0,0,0
Mauritania,2020-02-22,0,0,0
Mauritania,2020-02-23,0,0,0
Mauritania,2020-02-24,0,0,0
Mauritania,2020-02-25,0,0,0
Mauritania,2020-02-26,0,0,0
Mauritania,2020-02-27,0,0,0
Mauritania,2020-02-28,0,0,0
Mauritania,2020-02-29,0,0,0
Mauritania,2020-03-01,0,0,0
Mauritania,2020-03-02,0,0,0
Mauritania,2020-03-03,0,0,0
Mauritania,2020-03-04,0,0,0
Mauritania,2020-03-05,0,0,0
Mauritania,2020-03-06,0,0,0
Mauritania,2020-03-07,0,0,0
Mauritania,2020-03-08,0,0,0
Mauritania,2020-03-09,0,0,0
Mauritania,2020-03-10,0,0,0
Mauritania,2020-03-11,0,0,0
Mauritania,2020-03-12,0,0,0
Mauritania,2020-03-13,0,0,0
Mauritania,2020-03-14,1,0,0
Mauritania,2020-03-15,2,0,0
Mauritania,2020-03-16,3,0,0
Mauritania,2020-03-17,4,0,0
Mauritania,2020-03-18,5,0,0
Mauritania,2020-03-19,7,0,0
Mauritania,2020-03-20,9,0,0
Mauritania,2020-03-21,11,0,0
Mauritania,2020-03-22,13,0,0
Mauritania,2020-03-23,15,0,0
Mauritania,2020-03-24,17,0,0
Mauritania,2020-03-25,19,0,0
Mauritania,2020-03-26,22,0,0
Mauritius,2020-01-22,0,0,0
Mauritius,2020-01-23,0,0,0
Mauritius,2020-01-24,0,0,0
Mauritius,2020-01-25,0,0,0
Mauritius,2020-01-26,0,0,0
Mauritius,2020-01-27,0,0,0
Mauritius,2020-01-28,0,0,0
Mauritius,2020-01-29,0,0,0
Mauritius,2020-01-30,0,0,0
Mauritius,2020-01-31,0,0,0
Mauritius,2020-02-01,0,0,0
Mauritius,2020-02-02,0,0,0
Mauritius,2020-02-03,0,0,0
Mauritius,2020-02-04,0,0,0
Mauritius,2020-02-05,0,0,0
Mauritius,2020-02-06,0,0,0
Mauritius,2020-02-07,0,0,0
Mauritius,2020-02-08,0,0,0
Mauritius,2020-02-09,0,0,0
Mauritius,2020-02-10,0,0,0
Mauritius,2020-02-11,0,0,0
Mauritius,2020-02-12,0,0,0
Mauritius,2020-02-13,0,0,0
Mauritius,2020-02-14,0,0,0
Mauritius,2020-02-15,0,0,0
Mauritius,2020-02-16,0,0,0
Mauritius,2020-02-17,0,0,0
Mauritius,2020-02-18,0,0,0
Mauritius,2020-02-19,0,0,0
Mauritius,2020-02-20,0,0,0
Mauritius,2020-02-21,0,0,0
Mauritius,2020-02-22,0,0,0
Mauritius,2020-02-23,0,0,0
Mauritius,2020-02-24,0,0,0
Mauritius,2020-02-25,0,0,0
Mauritius,2020-02-26,0,0,0
Mauritius,2020-02-27,0,0,0
Mauritius,2020-02-28,0,0,0
Mauritius,2020-02-29,0,0,0
Mauritius,2020-03-01,0,0,0
Mauritius,2020-03-02,0,0,0
Mauritius,2020-03-03,0,0,0
Mauritius,2020-03-04,0,0,0
Mauritius,2020-03-05,0,0,0
Mauritius,2020-03-06,0,0,0
Mauritius,2020-03-07,0,0,0
Mauritius,2020-03-08,0,0,0
Mauritius,2020-03-09,0,0,0
Mauritius,2020-03-10,0,0,0
Mauritius,2020-03-11,0,0,0
Mauritius,2020-03-12,0,0,0
Mauritius,2020-03-13,0,0,0
Mauritius,2020-03-14,0,0,0
Mauritius,2020-03-15,0,0,0
Mauritius,2020-03-16,0,0,0
Mauritius,2020-03-17,0,0,0
Mauritius,2020-03-18,3,0,0
Mauritius,2020-03-19,6,0,0
Mauritius,2020-03-20,18,0,0
Mauritius,2020-03-21,32,1,0
Mauritius,2020-03-22,60,3,0
Mauritius,2020-03-23,96,5,0
Mauritius,2020-03-24,138,7,0
Mauritius,2020-03-25,186,9,0
Mauritius,2020-03-26,267,11,0
Mexico,2020-01-22,0,0,0
Mexico,2020-01-23,0,0,0
Mexico,2020-01-24,0,0,0
Mexico,2020-01-25,0,0,0
Mexico,2020-01-26,0,0,0
Mexico,2020-01-27,0,0,0
Mexico,2020-01-28,0,0,0
Mexico,2020-01-29,0,0,0
Mexico,2020-01-30,0,0,0
Mexico,2020-01-31,0,0,0
Mexico,2020-02-01,0,0,0
Mexico,2020-02-02,0,0,0
Mexico,2020-02-03,0,0,0
Mexico,2020-02-04,0,0,0
Mexico,2020-02-05,0,0,0
Mexico,2020-02-06,0,0,0
Mexico,2020-02-07,0,0,0
Mexico,2020-02-08,0,0,0
Mexico,2020-02-09,0,0,0
Mexico,2020-02-10,0,0,0
Mexico,2020-02-11,0,0,0
Mexico,2020-02-12,0,0,0
Mexico,2020-02-13,0,0,0
Mexico,2020-02-14,0,0,0
Mexico,2020-02-15,0,0,0
Mexico,2020-02-16,0,0,0
Mexico,2020-02-17,0,0,0
Mexico,2020-02-18,0,0,0
Mexico,2020-02-19,0,0,0
Mexico,2020-02-20,0,0,0
Mexico,2020-02-21,0,0,0
Mexico,2020-02-22,0,0,0
Mexico,2020-02-23,0,0,0
Mexico,2020-02-24,0,0,0
Mexico,2020-02-25,0,0,0
Mexico,2020-02-26,0,0,0
Mexico,2020-02-27,0,0,0
Mexico,2020-02-28,1,0,0
Mexico,2020-02-29,5,0,0
Mexico,2020-03-01,10,0,0
Mexico,2020-03-02,15,0,0
Mexico,2020-03-03,20,0,1
Mexico,2020-03-04,25,0,2
Mexico,2020-03-05,30,0,3
Mexico,2020-03-06,36,0,4
Mexico,2020-03-07,42,0,5
Mexico,2020-03-08,49,0,6
Mexico,2020-03-09,56,0,7
Mexico,2020-03-10,63,0,11
Mexico,2020-03-11,71,0,15
Mexico,2020-03-12,83,0,19
Mexico,2020-03-13,95,0,23
Mexico,2020-03-14,121,0,27
Mexico,2020-03-15,162,0,31
Mexico,2020-03-16,215,0,35
Mexico,2020-03-17,297,0,39
Mexico,2020-03-18,390,0,43
Mexico,2020-03-19,508,1,47
Mexico,2020-03-20,672,2,51
Mexico,2020-03-21,875,4,55
Mexico,2020-03-22,1126,6,59
Mexico,2020-03-23,1442,9,63
Mexico,2020-03-24,1809,13,67
Mexico,2020-03-25,2214,18,71
Mexico,2020-03-26,2689,24,75
Moldova,2020-01-22,0,0,0
Moldova,2020-01-23,0,0,0
Moldova,2020-01-24,0,0,0
Moldova,2020-01-25,0,0,0
Moldova,2020-01-26,0,0,0
Moldova,2020-01-27,0,0,0
Moldova,2020-01-28,0,0,0
Moldova,2020-01-29,0,0,0
Moldova,2020-01-30,0,0,0
Moldova,2020-01-31,0,0,0
Moldova,2020-02-01,0,0,0
Moldova,2020-02-02,0,0,0
Moldova,2020-02-03,0,0,0
Moldova,2020-02-04,0,0,0
Moldova,2020-02-05,0,0,0
Moldova,2020-02-06,0,0,0
Moldova,2020-02-07,0,0,0
Moldova,2020-02-08,0,0,0
Moldova,2020-02-09,0,0,0
Moldova,2020-02-10,0,0,0
Moldova,2020-02-11,0,0,0
Moldova,2020-02-12,0,0,0
Moldova,2020-02-13,0,0,0
Moldova,2020-02-14,0,0,0
Moldova,2020-02-15,0,0,0
Moldova,2020-02-16,0,0,0
Moldova,2020-02-17,0,0,0
Moldova,2020-02-18,0,0,0
Moldova,2020-02-19,0,0,0
Moldova,2020-02-20,0,0,0
Moldova,2020-02-21,0,0,0
Moldova,2020-02-22,0,0,0
Moldova,2020-02-23,0,0,0
Moldova,2020-02-24,0,0,0
Moldova,2020-02-25,0,0,0
Moldova,2020-02-26,0,0,0
Moldova,2020-02-27,0,0,0
Moldova,2020-02-28,0,0,0
Moldova,2020-02-29,0,0,0
Moldova,2020-03-01,0,0,0
Moldova,2020-03-02,0,0,0
Moldova,2020-03-03,0,0,0
Moldova,2020-03-04,0,0,0
Moldova,2020-03-05,0,0,0
Moldova,2020-03-06,0,0,0
Moldova,2020-03-07,0,0,0
Moldova,2020-03-08,1,0,0
Moldova,2020-03-09,2,0,0
Moldova,2020-03-10,5,0,0
Moldova,2020-03-11,8,0,0
Moldova,2020-03-12,11,0,0
Moldova,2020-03-13,17,0,0
Moldova,2020-03-14,29,0,0
Moldova,2020-03-15,52,0,0
Moldova,2020-03-16,75,0,0
Moldova,2020-03-17,105,0,1
Moldova,2020-03-18,135,1,2
Moldova,2020-03-19,184,2,3
Moldova,2020-03-20,250,3,4
Moldova,2020-03-21,330,4,5
Moldova,2020-03-22,424,5,6
Moldova,2020-03-23,533,6,7
Moldova,2020-03-24,658,7,9
Moldova,2020-03-25,807,8,11
Moldova,2020-03-26,984,9,13
Monaco,2020-01-22,0,0,0
Monaco,2020-01-23,0,0,0
Monaco,2020-01-24,0,0,0
Monaco,2020-01-25,0,0,0
Monaco,2020-01-26,0,0,0
Monaco,2020-01-27,0,0,0
Monaco,2020-01-28,0,0,0
Monaco,2020-01-29,0,0,0
Monaco,2020-01-30,0,0,0
Monaco,2020-01-31,0,0,0
Monaco,2020-02-01,0,0,0
Monaco,2020-02-02,0,0,0
Monaco,2020-02-03,0,0,0
Monaco,2020-02-04,0,0,0
Monaco,2020-02-05,0,0,0
Monaco,2020-02-06,0,0,0
Monaco,2020-02-07,0,0,0
Monaco,2020-02-08,0,0,0
Monaco,2020-02-09,0,0,0
Monaco,2020-02-10,0,0,0
Monaco,2020-02-11,0,0,0
Monaco,2020-02-12,0,0,0
Monaco,2020-02-13,0,0,0
Monaco,2020-02-14,0,0,0
Monaco,2020-02-15,0,0,0
Monaco,2020-02-16,0,0,0
Monaco,2020-02-17,0,0,0
Monaco,2020-02-18,0,0,0
Monaco,2020-02-19,0,0,0
Monaco,2020-02-20,0,0,0
Monaco,2020-02-21,0,0,0
Monaco,2020-02-22,0,0,0
Monaco,2020-02-23,0,0,0
Monaco,2020-02-24,0,0,0
Monaco,2020-02-25,0,0,0
Monaco,2020-02-26,0,0,0
Monaco,2020-02-27,0,0,0
Monaco,2020-02-28,0,0,0
Monaco,2020-02-29,1,0,0
Monaco,2020-03-01,2,0,0
Monaco,2020-03-02,3,0,0
Monaco,2020-03-03,4,0,0
Monaco,2020-03-04,5,0,0
Monaco,2020-03-05,6,0,0
Monaco,2020-03-06,7,0,0
Monaco,2020-03-07,8,0,0
Monaco,2020-03-08,9,0,0
